,fips_code,counts_of_outage,average_sums,number_of_data_centers,2013 Rural-urban Continuum Code,2013 Urban Influence Code,2023 Rural-urban Continuum Code,2024 Urban Influence Code,"Bachelor's degree or higher, 1990","Bachelor's degree or higher, 2000","Bachelor's degree or higher, 2008-12","Bachelor's degree or higher, 2019-23","Four years of college or higher, 1970","Four years of college or higher, 1980","High school diploma only, 1970","High school diploma only, 1980","High school graduate (or equivalency), 1990","High school graduate (or equivalency), 2000","High school graduate (or equivalency), 2008-12","High school graduate (or equivalency), 2019-23","Less than a high school diploma, 1970","Less than a high school diploma, 1980","Less than high school graduate, 1990","Less than high school graduate, 2000","Less than high school graduate, 2008-12","Less than high school graduate, 2019-23","Percent of adults completing four years of college or higher, 1970","Percent of adults completing four years of college or higher, 1980","Percent of adults completing some college (1-3 years), 1970","Percent of adults completing some college (1-3 years), 1980","Percent of adults completing some college or associate degree, 1990","Percent of adults completing some college or associate degree, 2000","Percent of adults completing some college or associate degree, 2008-12","Percent of adults completing some college or associate degree, 2019-23","Percent of adults who are high school graduates (or equivalent), 1990","Percent of adults who are high school graduates (or equivalent), 2000","Percent of adults who are high school graduates (or equivalent), 2008-12","Percent of adults who are high school graduates (or equivalent), 2019-23","Percent of adults who are not high school graduates, 1990","Percent of adults who are not high school graduates, 2000","Percent of adults who are not high school graduates, 2008-12","Percent of adults who are not high school graduates, 2019-23","Percent of adults with a bachelor's degree or higher, 1990","Percent of adults with a bachelor's degree or higher, 2000","Percent of adults with a bachelor's degree or higher, 2008-12","Percent of adults with a bachelor's degree or higher, 2019-23","Percent of adults with a high school diploma only, 1970","Percent of adults with a high school diploma only, 1980","Percent of adults with less than a high school diploma, 1970","Percent of adults with less than a high school diploma, 1980","Some college (1-3 years), 1970","Some college (1-3 years), 1980","Some college or associate degree, 1990","Some college or associate degree, 2000","Some college or associate degree, 2008-12","Some college or associate degree, 2019-23",CI90LB017P_2023,CI90LB017_2023,CI90LB04P_2023,CI90LB04_2023,CI90LB517P_2023,CI90LB517_2023,CI90LBALLP_2023,CI90LBALL_2023,CI90LBINC_2023,CI90UB017P_2023,CI90UB017_2023,CI90UB04P_2023,CI90UB04_2023,CI90UB517P_2023,CI90UB517_2023,CI90UBALLP_2023,CI90UBALL_2023,CI90UBINC_2023,MEDHHINC_2023,PCTPOV017_2023,PCTPOV04_2023,PCTPOV517_2023,PCTPOVALL_2023,POV017_2023,POV04_2023,POV517_2023,POVALL_2023,Rural_Urban_Continuum_Code_2023_x,Civilian_labor_force_2023,Employed_2023,Metro_2023,Rural_Urban_Continuum_Code_2023_y,Unemployed_2023,Unemployment_rate_2023,BIRTHS_2023,DEATHS_2023,DOMESTIC_MIG_2023,GQ_ESTIMATES_2023,INTERNATIONAL_MIG_2023,NATURAL_CHG_2023,NET_MIG_2023,N_POP_CHG_2023,POP_ESTIMATE_2023,RESIDUAL_2023,R_BIRTH_2023,R_DEATH_2023,R_DOMESTIC_MIG_2023,R_INTERNATIONAL_MIG_2023,R_NATURAL_CHG_2023,R_NET_MIG_2023,Rural_Urban_Continuum_Code_2023,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean,avg_durations_hrs,sum_duration_hrs,sums_sum,avg_power_usage,avg_carbon_emission
"Less than a high school diploma, 1980",-0.1122428843784665,0.10785958142741389,0.4670093227293317,0.49745371720255943,-0.2889965481127077,-0.24026794518781996,-0.2795102203611064,-0.32418388124369174,0.8750277055152543,0.8555695366801606,0.8495036592571601,0.8389271958549976,0.9091655451807782,0.8929738149482676,0.967825522547077,0.964923564341689,0.9591051828063274,0.942583379851264,0.919576969713627,0.8900981933378617,0.98962195257404,1.0,0.9743658542135724,0.9335633164686531,0.8880602203346784,0.8583666291621548,0.058853755248049776,0.05962142686779478,0.035097472768096036,0.028670124202919995,-0.05084783458957607,-0.15289808616672193,-0.22433904778828392,-0.2727099822216682,-0.207115045284243,-0.1927284457690299,-0.1536697708508534,-0.15089068625526042,0.0885697609398737,0.17911324676666912,0.19562124587673785,0.21427236630148008,0.09235289947234515,0.07453617582742678,0.09883007542752924,0.12536428464102345,-0.008360720830584263,-0.11850319415345482,-0.03196452136285374,0.018107116882163283,0.9183629298275358,0.9095859977762368,0.8935268252435081,0.8787891522238702,0.8526542213974836,0.8297826525476385,0.2788244791517192,0.855211421825469,,,0.29249956004340083,0.8591624921293625,0.21307613429172986,0.9023539007082183,0.08732061715510532,0.08942757626906814,0.8594219450204855,,,0.09668637226940818,0.8652055791361938,0.06584512495161049,0.9018288692742831,0.00048483541476806595,0.043680320932742496,0.1720091664837984,,0.18101187461273457,0.13338983314625968,0.8580796749014082,,0.8631781043450714,0.9022869776700986,-0.27951022036110634,0.8521383167363726,0.8498486734997055,0.2000287536928643,-0.27951022036110634,0.8757469458006576,0.19725277537591207,0.8380151749041824,0.8835222607668037,-0.8177546194112177,0.8249062791474393,0.7057099773056265,0.5876083036349972,-0.6136822468397525,-0.3603177301005825,0.8603569072909905,-0.2302510292546811,0.0790496913621223,-0.16303599513130318,-0.33521053365198933,0.32073256844908604,0.15931280170078646,-0.2811570152252709,-0.27951022036110634,0.14458133888882688,0.07923890828383161,0.10431645960896953,0.11679320387952831,0.6376090019739001,0.54052059034551,0.439703865620461,-0.10653056868566806,-0.04110222111423726
"Less than high school graduate, 1990",-0.13884258209391628,0.06105956159944762,0.4852395004326887,0.5227249361356713,-0.263701943011177,-0.2189199541094084,-0.25556253803761336,-0.2970219969406149,0.8932223480745379,0.8720239485918401,0.8734332094531199,0.8647139343890474,0.9060739815771118,0.9019688212288306,0.9510782651250949,0.9523161845405542,0.9469195119846536,0.9377997389907126,0.937751260780737,0.9228819642803797,0.9378302568727999,0.9743658542135724,1.0,0.9880251897485084,0.9612410565853303,0.9407879292158486,0.061955077227337715,0.05874760709667047,0.08151390626538804,0.07304362522912217,-0.012142627207477314,-0.11647827328527917,-0.18851404790935508,-0.235983045961577,-0.22500105256142924,-0.20956714898174916,-0.164518027858669,-0.15030304578996015,0.0881600703121823,0.1921245021998784,0.2193561363394583,0.24441150516992466,0.08010870088503629,0.0576534707494504,0.07617994222300402,0.09799292580519406,-0.007716450830520097,-0.12494099129725586,-0.0478214425634044,0.004193254281233955,0.9513944667544402,0.9475180304182577,0.9328165526023853,0.916861286375883,0.9002236948066381,0.8807042102212305,0.25262932294174406,0.8917254747959872,,,0.2661757576769941,0.8988342057758967,0.19200586314257084,0.940894960343818,0.09285920592533221,0.07178132159540249,0.8906106393864722,,,0.07835107283544615,0.8987338977879575,0.05299833738651735,0.9375361803516427,0.010978707176093661,0.05175406612439052,0.15040846072900507,,0.1589732942762118,0.11667156948021992,0.8917542843862842,,0.8995578045066723,0.9393571422314696,-0.25556253803761336,0.8961083724674855,0.8932732842458356,0.18213899477317194,-0.25556253803761336,0.9302629799244666,0.1993085439590279,0.8777678408406535,0.9156301225034962,-0.8400963566971203,0.8609997762456251,0.7412506818802207,0.633759344439072,-0.6190082021363685,-0.3448102541543196,0.9056132964912302,-0.16875457274737518,0.07394675314035387,-0.16879533526913723,-0.30116119938569075,0.3101430403409376,0.16097669691242508,-0.2468020218320232,-0.25556253803761336,0.2029074373084115,0.09510513963333825,0.12032447420290637,0.16773030017641102,0.7120389030191153,0.5353378617968291,0.4404190146662841,-0.09798362857490224,-0.03452529541164936
"Less than high school graduate, 2000",-0.1495205477172224,0.033747240956424104,0.46339089429252145,0.5356321097158647,-0.24751107526881913,-0.20489387364967976,-0.24008292978048007,-0.2820555946106625,0.8905647914844002,0.872968679609464,0.8804291445584568,0.8755210769490871,0.8820574232606603,0.8912790964594197,0.9123625719065567,0.9216457290105502,0.9203386512415092,0.9207202456277703,0.9378359325931512,0.9352569572852137,0.8810665917318145,0.9335633164686531,0.9880251897485084,1.0,0.9908000823361983,0.9791689340314353,0.07120545853886164,0.06688283214952706,0.12119375541720848,0.11291844053442587,0.023494657523532,-0.08756228962956,-0.1643124200373544,-0.2137683350659503,-0.2455892402815242,-0.23153421600076476,-0.18231670360778945,-0.15865512511314708,0.08022273754079799,0.1990207003459915,0.23866194656453066,0.27075658815187803,0.07981387763423112,0.052833871040345134,0.06597621034713898,0.08368378812443152,-0.011106545797362366,-0.13549104162283734,-0.06206149083259407,-0.011263118544977128,0.9445346353426942,0.9499494160976966,0.9409269282146842,0.9294962790088971,0.9217495058900919,0.9077633236046477,0.23088116772017364,0.9127186896143628,,,0.24427466259958086,0.9199679351606849,0.17312397402400823,0.9566249513062853,0.10396648228526845,0.05501077597165117,0.9087523683354476,,,0.060722329469688856,0.9165998703803262,0.039760886569473484,0.9521832880982446,0.025831961011383298,0.06480729172367664,0.13122711803983667,,0.13922097450982315,0.10072918270361082,0.9112281233986462,,0.9189404938917639,0.9545252783069453,-0.24008292978048007,0.9198945870274574,0.9169378224354241,0.16929062467626266,-0.24008292978048007,0.9559691649930929,0.20322642358448464,0.9042908212229779,0.9247067595814924,-0.8358986407890979,0.8634044514704431,0.7625303300281848,0.6875676720553765,-0.5983372442464792,-0.2997499476289205,0.9293296950065951,-0.11998260044400998,0.08050802099902021,-0.18736022669960767,-0.2795478462297873,0.3057289049956974,0.1778497861850074,-0.22441081479942965,-0.24008292978048007,0.24390180003481507,0.10896927500500479,0.1317667482149935,0.2028880551320964,0.7181666426276196,0.530509620822187,0.4222762438165363,-0.08612898863843411,-0.028640859209572093
"Less than high school graduate, 2008-12",-0.15019663604431452,0.028533421457295573,0.43552106504935956,0.5359925372841191,-0.24419081062995562,-0.20204630242725957,-0.2373177835110655,-0.2771172967119349,0.8747499505804054,0.8612140458352848,0.873940378762737,0.8738996655300939,0.8475145348262894,0.8682271929101779,0.8665376426162633,0.8854177762580535,0.8913776714799985,0.9008540708891206,0.93194010320257,0.9410174376034036,0.8250766856024934,0.8880602203346784,0.9612410565853303,0.9908000823361983,1.0,0.996996586397895,0.08006094958315504,0.07439540092443031,0.15292222840361744,0.14772773650164228,0.058124986507625605,-0.058899373619809896,-0.1414200481424463,-0.19298338676220692,-0.2649286182034905,-0.25144561040978347,-0.19802298731018705,-0.16523701378578232,0.07043365274426636,0.20186161124739263,0.2578140230553251,0.29651535829584685,0.08123285244857484,0.04982328447429996,0.05500459236162183,0.06909693649625448,-0.014589556286425732,-0.1443766501493374,-0.07366578799051567,-0.025191189367837444,0.9185980332155679,0.9345650323475557,0.9350438952665436,0.9298698878985847,0.9327360541150945,0.9255902682638796,0.2232185529055714,0.9317197447814218,,,0.23567193967429556,0.9378838410329389,0.16512893137550322,0.9648110473012994,0.11112197379574432,0.04560814366259506,0.9267157847957243,,,0.049810442133579026,0.9333252054149982,0.03210405597954848,0.9605241846760072,0.03328452693286662,0.07213090839595947,0.12239761803572453,,0.12906398505386396,0.09283345059449526,0.9296849486945515,,0.9362280878508038,0.9627942998315832,-0.2373177835110655,0.9322077521173642,0.9292026901591135,0.1676470875380303,-0.2373177835110655,0.9689707491605638,0.21389607105783895,0.9258071724557362,0.9271053165755601,-0.8063436512225783,0.8584296759652392,0.7669435693652875,0.7405242150069958,-0.555063580527506,-0.2321251273584715,0.9428077508190444,-0.060666371237679,0.0997811011748926,-0.20600811897218652,-0.26223608098070006,0.3000904841514235,0.20142494739674255,-0.20703345838967913,-0.2373177835110655,0.27770406835359296,0.11662351515718022,0.13775233136916312,0.2328101888803439,0.7020948010838356,0.5425106067237059,0.4123979142338462,-0.07837936094179307,-0.025665254342618325
"Less than high school graduate, 2019-23",-0.14891959202695593,0.027262267292293543,0.42232519977199856,0.5307638520746897,-0.24356596796945573,-0.20140596357447627,-0.236829789938772,-0.27807337907921137,0.8626309989720384,0.8516959291472075,0.8670269362234084,0.8689293624612614,0.8264280216378036,0.85248945089847,0.8392467745929842,0.8626955689068736,0.8720542300347971,0.8864232493685736,0.9243504502517207,0.9386143309763889,0.7904232063626835,0.8583666291621548,0.9407879292158486,0.9791689340314353,0.996996586397895,1.0,0.08704869505619008,0.08235715031429523,0.16905281451967366,0.16623495280107495,0.07657572876002752,-0.0435517344187899,-0.13083314234256332,-0.18571950782717692,-0.2715113331074402,-0.2607560997658587,-0.20725513874958315,-0.17225117289773387,0.05738042205560438,0.1938916980211402,0.2563454311387193,0.3030763230369252,0.08751215792081371,0.05453421303905423,0.05694624208909336,0.0683409049194235,-0.011127668303580321,-0.14312549841966857,-0.08358522044294807,-0.03850120310277678,0.9002353049430393,0.9209283946155673,0.9253502135729125,0.9237360739850843,0.9317176632672155,0.9281794410205528,0.20770840018096878,0.93248541522822,,,0.22003371322574686,0.9380751950605921,0.15051254231594932,0.9612329266704848,0.12379679974412275,0.030606326235029336,0.9271452809567208,,,0.03441892084269148,0.9331402096276515,0.018592554934564458,0.957110399796828,0.04715006915492712,0.08546972083656347,0.10691274785719924,,0.1132762319043738,0.07865422778392131,0.9302712249308267,,0.9362170048875522,0.9593019069597396,-0.236829789938772,0.933539812510045,0.9306114044871913,0.16625712421251215,-0.236829789938772,0.9685881391710383,0.21253451000773335,0.9303511819883022,0.9212517446339352,-0.7869458409810066,0.8463346838847348,0.7735811677710652,0.762332776176271,-0.5239081341225427,-0.19060523617820674,0.9440122249452066,-0.024819508336647773,0.10607743209073463,-0.22108110437939105,-0.25246201360842185,0.3068773775953329,0.21570308381620473,-0.19456362274350655,-0.236829789938772,0.292058522293421,0.12366284274959025,0.14401411409566886,0.2446031318616216,0.6933754490393098,0.5391787959777576,0.40332623980727655,-0.0740646496398929,-0.02445822240023618
"Percent of adults completing four years of college or higher, 1970",-0.07738979682248483,0.26609970035502595,-0.004054051383538731,0.1529551279800083,-0.2764026236212184,-0.25883696263861844,-0.27056783658855393,-0.1928257310832528,0.3092451389565477,0.32256553376622404,0.3084888466881726,0.2960265374324406,0.2759941722429634,0.2996998944418308,0.1362223123674968,0.14568432809394538,0.136824976825684,0.12934927841791238,0.121611103039278,0.11158648299621703,0.056573804576591794,0.058853755248049776,0.061955077227337715,0.07120545853886164,0.08006094958315504,0.08704869505619008,1.0,0.9487849077282428,0.6537169293263531,0.550104832131725,0.34407346148445195,0.084037311769937,-0.18391278173594766,-0.40109210834713444,-0.6192953606972679,-0.6954511517358754,-0.6977131630113269,-0.7163657406029745,-0.6321846906315376,-0.5075137310200584,-0.40844356483242283,-0.3396557878090296,0.8892232519405309,0.8275454503337968,0.7693014348638063,0.7390142537032993,0.1570566973384078,-0.2650824590422587,-0.7248025428732208,-0.6742295393812273,0.1807029269720542,0.19701960730939325,0.19682835011339947,0.1912444823722189,0.17807212790296253,0.16536722338586995,-0.28077136479013803,0.0679546211300865,,,-0.26799036972299006,0.06385796827720802,-0.09239175745250501,0.11550430774300324,0.42568223550430934,-0.3672077544796511,0.08594596916439526,,,-0.35523099700801714,0.08365479934893483,-0.1978931876770496,0.12524487760578445,0.3884568251110072,0.4086098316764224,-0.3363251728249513,,-0.3249336572513384,-0.15213723087900233,0.07768201226852257,,0.0746318803789419,0.12061709537078752,-0.270567836588554,0.22055420100384998,0.2235819157590414,0.2650988776516072,-0.270567836588554,0.14763834713685714,-0.20562051319514857,0.19004306521205847,0.15633991496430816,-0.1378920632895419,0.26432192282010825,0.19697600779389848,0.21530525821310043,-0.048635201571752905,0.046821053415405746,0.20023784261102098,0.06141972596476169,-0.029127275408575643,-0.5507190776085923,-0.3520345745243636,0.43221842968276103,0.39215860086578236,-0.2702442094337795,-0.270567836588554,-0.009242618864117069,0.14495816799883088,0.13559608628242736,-0.043392100677388586,0.03033983857619547,0.2662366493462116,0.12342136873545105,-0.030549769569447122,-0.018911040549420145
"Percent of adults completing four years of college or higher, 1980",-0.07755540142327315,0.31417304856117617,-0.011860446358993327,0.19630841268450755,-0.3459457630618667,-0.315717505887725,-0.33838384165852353,-0.2709854198755502,0.32388911755855143,0.344773882497324,0.33546825349938697,0.3264486150969434,0.278068873077471,0.3093536029747778,0.13623719008557358,0.14361733232923107,0.1344731886799309,0.12635938568472804,0.11860001157292949,0.10827181468417804,0.06204826235759413,0.05962142686779478,0.05874760709667047,0.06688283214952706,0.07439540092443031,0.08235715031429523,0.9487849077282428,1.0,0.631692412892242,0.5754459389596858,0.3729850453438086,0.09618576563269048,-0.21354955110825644,-0.46986750669584415,-0.6699092456982467,-0.7685196171778017,-0.7848967479935907,-0.8074179164947733,-0.6945834191020355,-0.5842731614655673,-0.48554514248018943,-0.40099025116529385,0.9725159721792676,0.9310545380781018,0.8830999534464931,0.8485097468629025,0.1383566223789406,-0.2850035321024416,-0.6851929153663241,-0.7055185694763245,0.18131406804267722,0.1977564938357694,0.19715671269051868,0.19311125265970785,0.18028956860129605,0.16763471191013626,-0.35226159292944126,0.06298882860382292,,,-0.3383235407985289,0.05869347602301088,-0.18559991218055816,0.11339392934985543,0.5418251773894247,-0.45180132817382,0.08175213135869942,,,-0.4370247753502423,0.07940363142125446,-0.30306796408150444,0.12346631404980214,0.5069291493982269,0.5264465528270548,-0.4167165018436433,,-0.40340042136311793,-0.2530098197058013,0.07312838646587522,,0.06995780977577233,0.11867964081273573,-0.3383838416585235,0.23702079553179278,0.24047124055782954,0.3073027376595407,-0.3383838416585235,0.15436335424017084,-0.2755235949058459,0.2014528034001398,0.1521899697844129,-0.13247031497375475,0.26065493732017575,0.21686456789148686,0.25349316044272663,-0.02726331629920201,0.0851144604384191,0.2113262480411828,0.027477967959904516,-0.036235716769931314,-0.6333262982523572,-0.3496797721930226,0.46287794244143643,0.44798325031733743,-0.2595994196621785,-0.3383838416585235,-0.006469846404575975,0.14830450224271566,0.1435257147327301,-0.04158656944511515,0.02499167886680042,0.2877924928781828,0.13430487031637844,-0.014340672675457872,-0.035298100092964024
"Percent of adults completing some college (1-3 years), 1970",-0.2031927058383067,0.10215302502793722,0.022168377738389144,0.1672157048770499,-0.1409135691044634,-0.1409068453028755,-0.15126206127381264,-0.0929352104810278,0.26387571591412945,0.28584222891221284,0.28973992545012534,0.2932515329073062,0.19789513161340566,0.24344036284311435,0.11356336670492208,0.14134050905299303,0.1384536791726387,0.14853787175614272,0.1639459428451836,0.17713878672113273,0.006124937157142025,0.035097472768096036,0.08151390626538804,0.12119375541720848,0.15292222840361744,0.16905281451967366,0.6537169293263531,0.631692412892242,1.0,0.9127599802355267,0.7852615963063406,0.6002738736701178,0.35619657177911085,0.1049576356916664,-0.505270350314623,-0.6173152551349489,-0.6518902892186427,-0.6321437033325553,-0.6735063635222069,-0.5122863637096292,-0.37744386183606865,-0.2671739730296895,0.5557345876489502,0.512831924445835,0.46938846766323283,0.4472058148379409,0.4274691468515453,0.012766924993146932,-0.8316499768813491,-0.7802580927447502,0.2046008201740488,0.24366680148725373,0.263052847077201,0.271356847861357,0.2747936868366007,0.2727146361372574,-0.3103103422610593,0.1298348413272391,,,-0.3076326404591831,0.1271715256274441,-0.22162361440771797,0.165731301368617,0.3898676358036192,-0.40468169464094916,0.14193688405575708,,,-0.4037004814293673,0.14055504386540132,-0.313140038994866,0.17236513649200313,0.3569714016014073,0.374838187819525,-0.3710268570614415,,-0.3705664073469556,-0.27497256778662693,0.13643730681693747,,0.13452780351722074,0.16923334970998324,-0.15126206127381261,0.26881609512151017,0.27079445083382847,0.15270331023855996,-0.15126206127381261,0.21731070817778575,-0.1187929550987453,0.2522332059300547,0.2245032337539717,-0.12577565621267556,0.22951986927689366,0.19079866216658656,0.254074818458045,-0.03653131762204067,0.07668916105787577,0.2574833761945912,0.12914933035118634,0.054731321115202486,-0.4469024627671717,-0.23476994529641446,0.23494888979172857,0.35560809709542934,-0.1940288530241915,-0.15126206127381261,0.06869196510088521,0.4718186540854356,0.45421069278952214,-0.04855221497654181,0.08844469351901033,0.2965792465717953,0.14452475087564082,0.09414789040643073,-0.008057281934574735
"Percent of adults completing some college (1-3 years), 1980",-0.24308421746260528,0.12937439184247723,0.03474121745502521,0.16025044081745243,-0.2003561213242084,-0.1700257822752238,-0.20964371672635312,-0.14742802682757428,0.23596569050164434,0.26564193986970935,0.2766982165183249,0.28814591459924477,0.15808474343630036,0.20960058863958025,0.09548918068835213,0.13009730099432568,0.13338086952207087,0.14900178050684895,0.16847397615602108,0.18709138077327891,0.0009432690675758198,0.028670124202919995,0.07304362522912217,0.11291844053442587,0.14772773650164228,0.16623495280107495,0.550104832131725,0.5754459389596858,0.9127599802355267,1.0,0.9118486491165793,0.7495035723525172,0.4998380656253982,0.2059121965389448,-0.5215272240678709,-0.6584192392434789,-0.7041829924954357,-0.6869726727313367,-0.7148372510789406,-0.5548243845134802,-0.4165066769124234,-0.2869785462433104,0.5266345801617605,0.4977224508478139,0.4581729425990847,0.4464175014901326,0.4156196823568386,0.03898459063447117,-0.7533350593845762,-0.7946956470649255,0.17767782772147536,0.2294465520945391,0.25989922712149377,0.27703628721181145,0.2873630134243511,0.2898232599865657,-0.32038447060921227,0.13936770024606643,,,-0.3144784001002719,0.13649925453486172,-0.27319112892760433,0.16988676237214007,0.440286133050698,-0.4227381723064286,0.15327627316933373,,,-0.4205416451334501,0.15181579959889857,-0.36977812351340494,0.17774378273906355,0.41094709034001947,0.4272914676881546,-0.3859639512230271,,-0.38351201033888627,-0.32991780719748093,0.1469491280166138,,0.14491055027925182,0.17402861391860933,-0.20964371672635324,0.27233506430770277,0.27431763004389065,0.19320798605578357,-0.20964371672635324,0.22062784365006993,-0.10851852841426667,0.2621043366094272,0.22851592820073535,-0.09281425649768912,0.21136788645579674,0.18415941127305316,0.27293963328843057,0.003564127069240139,0.12558999445274907,0.26409334731544565,0.13709864840311115,-0.0002675998266533501,-0.4873555455645162,-0.19996768697149103,0.2087157347504321,0.35741062334938634,-0.16301163565378043,-0.20964371672635324,0.13160783817142374,0.46150551887406277,0.44482096623106027,0.012970841623097846,0.09253028515526968,0.317393987790178,0.16594086733458643,0.06698933433989682,-0.022520814774434
"Percent of adults completing some college or associate degree, 1990",-0.22744326552405258,0.1100968637147116,0.025008167551559102,0.10156514546946066,-0.1915672331796051,-0.15543998451114763,-0.19178948199032814,-0.12518559809043833,0.09730254138827474,0.12748438647185212,0.1446579539590176,0.16200016221847668,0.027620080244756692,0.07198066173641406,0.006470966333555948,0.04255292497307034,0.04989984194023959,0.0708108535499935,0.09144329974454284,0.11476040110535672,-0.07446016332121119,-0.05084783458957607,-0.012142627207477314,0.023494657523532,0.058124986507625605,0.07657572876002752,0.34407346148445195,0.3729850453438086,0.7852615963063406,0.9118486491165793,1.0,0.9078451517152613,0.7098452365675295,0.4237246811884207,-0.34714801409351564,-0.4916792518495803,-0.5759118185312383,-0.5546580298929716,-0.7066289184530737,-0.5857876619742857,-0.4599174994722012,-0.346597222261346,0.3318471579064983,0.32468461149179795,0.29925209058509245,0.29623730009279325,0.49096539918692045,0.2290535382559464,-0.6668807132015672,-0.7386387613699756,0.07252341376192387,0.12304052131407889,0.16490501736580673,0.18958018901803053,0.20814065672875906,0.2169456540015507,-0.33997008979301363,0.06584212294253297,,,-0.3393720641795479,0.06268660488694618,-0.33368972082247456,0.08253695005215082,0.37538105963054064,-0.426317379002527,0.07584009922231547,,,-0.4281459813898168,0.0737560629062032,-0.4106023702009935,0.08799170765608043,0.35845318748449667,0.36840043040922926,-0.3964560002333841,,-0.39854481841355427,-0.3801131275154659,0.07126771436656809,,0.06873442830443026,0.0854043097361677,-0.19178948199032805,0.17076438638530758,0.1724390752269519,0.17415561774580532,-0.19178948199032805,0.12892155607024794,-0.11089988707751552,0.17070180098264315,0.14821216219600938,0.01985889571665742,0.08948945643686396,0.06561793245372935,0.17890393799785856,0.07312873842182085,0.15425931311407823,0.1676904928272704,0.16195389056945955,0.03580061356820684,-0.40794389173165063,-0.094371893777217,0.06002039620266455,0.3166389758580459,-0.08690735980801798,-0.19178948199032805,0.07347209735913592,0.4255447063993539,0.397044369289414,-0.03300483872390229,0.04517955609427044,0.21582715001718691,0.12785741323129526,0.08329259708817939,-0.051107617777789195
"Percent of adults completing some college or associate degree, 2000",-0.17890705246534327,-0.01767050530010155,0.003847305942577625,-0.03210948876643314,-0.06268184983402508,-0.05071051046475904,-0.06880253823578447,0.00441682535608331,-0.08596620572553927,-0.06688619115357812,-0.050190399556499184,-0.033124935261423696,-0.13342091309082107,-0.10297892274358232,-0.1138409732063686,-0.084293278659474,-0.07798618143213448,-0.05865043762961477,-0.03860691521220545,-0.013323787921093958,-0.17353589994943616,-0.15289808616672193,-0.11647827328527917,-0.08756228962956,-0.058899373619809896,-0.0435517344187899,0.084037311769937,0.09618576563269048,0.6002738736701178,0.7495035723525172,0.9078451517152613,1.0,0.8888290105140223,0.6904972530248324,-0.07190841028995187,-0.22583743461564007,-0.3151452787099095,-0.3236205078420507,-0.5744749099295696,-0.5389727615859263,-0.4633345334491118,-0.3762726138875891,0.05289013639158923,0.05727094864712615,0.04568124117368125,0.05320360601373554,0.4855362489342052,0.3710223097717024,-0.4936709114560462,-0.5780573119054165,-0.05973030232367678,-0.019972988112403566,0.018247664703137594,0.04322922029192304,0.06459360600607424,0.07743168645427242,-0.3083456483852865,-0.04629980050000204,,,-0.318545861845481,-0.047948913418311936,-0.31750142330840203,-0.0439343285304931,0.16407714141281415,-0.3427069114347389,-0.04564571920876596,,,-0.354820385650208,-0.04706392283392789,-0.3503249283244358,-0.04399315510561873,0.16748269160677362,0.1665022217813516,-0.33370930804120724,,-0.3460132577107564,-0.33920022146125833,-0.04598052641371384,,-0.04751123245075263,-0.0439751373013501,-0.06880253823578446,0.001631503771356668,0.002353436946970805,0.08184414306892805,-0.06880253823578446,-0.01417848539562322,-0.09624847885262468,0.010214098797901461,0.011578908356467889,0.14005388478022576,-0.07156548951093927,-0.08680532447411744,0.005651654729635829,0.12906655632772893,0.13389208393685753,0.006885896874419176,0.16568115782505038,-0.03532584682895123,-0.1906836296504749,0.09317601864853357,-0.16032160332154896,0.12145865825666083,0.05963840804408049,-0.06880253823578446,-0.0070596859699036014,0.39063538836270434,0.3521327214283163,-0.10023935814768047,-0.006306537701998328,0.04187994108818258,0.0426733401371185,0.1289292583329778,-0.018588102701694736
